"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
"2C3CDYBT7CH130692","2137342897","2012 Dodge Challenger R/T","https://www.schmittchevrolet.com/VehicleDetails/2C3CDYBT7CH130692","","At your Wood River dealership","This 2012 Dodge Challenger R/T is a powerful and reliable motorcar. It has a 5.7 liter 8 cylinder engine with sequential port fuel injection, and has driven 64,711 miles. The exterior of this car is a bright white clearcoat, while the interior features a dark slate gray color scheme. It has hill start assist for added safety and control when driving on inclines or declines. This vehicle is sure to turn heads wherever it goes!","Coupe","0 USD","0 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3C6LRVDGXPE536101","2137342900","2023 RAM ProMaster High Roof","https://www.schmittchevrolet.com/VehicleDetails/3C6LRVDGXPE536101","","At your Wood River dealership","This 2023 RAM ProMaster Cargo Van FWD is a high-quality motorcar that is sure to turn heads. Boasting a 3.6 liter 6 cylinder engine with sequential port fuel injection, this vehicle has low mileage and a bright white clearcoat exterior. Inside, you'll find a black interior with hill start assist for added convenience. With its low price point and high performance features, this car is sure to be a reliable and enjoyable ride for years to come.","Cargo Van FWD","0 USD","0 USD","Wood River car dealers; Cargo Van FWDs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2GNAXJEV8J6184016","2137346806","2018 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/2GNAXJEV8J6184016","","At your Wood River dealership","This 2018 Chevrolet Equinox LT is a reliable and efficient motorcar, perfect for any driver. It has a 1.5 liter 4 cylinder turbocharged engine, and FWD capabilities, making it perfect for any terrain. With a nightfall gray metallic exterior and jet black interior, this car has a sleek and modern look that will turn heads. It has been driven 70,798 miles and has been awarded a 4 out of 5 star crash test rating, making it a safe and reliable option for any driver. Additionally, this car comes equipped with hill start assist, making it even easier to get around in any terrain.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C3CDFAA5FD331206","2137360684","2015 Dodge Dart SE","https://www.schmittchevrolet.com/VehicleDetails/1C3CDFAA5FD331206","","At your Wood River dealership","This 2015 Dodge Dart SE Sedan is a reliable and efficient motorcar, with a 2.0 liter 4 cylinder engine and sequential port fuel injection. It has driven 95,182 miles and has a pitch black clearcoat exterior with a black interior. It has received a 5 out of 5 stars crash test rating from the National Highway Traffic Safety Administration, making it one of the safest vehicles on the road today. Hill start assist is also included, making this car even more reliable and safe to drive. This car is sure to turn heads wherever it goes!","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"7SAYGDEE3PA196229","2137360685","2023 Tesla Model Y Long Range","https://www.schmittchevrolet.com/VehicleDetails/7SAYGDEE3PA196229","","At your Wood River dealership","This vehicle is a 2023 Tesla Model Y Long Range Crossover, boasting low mileage with 1,414 miles. It is an all-wheel drive vehicle with a gray exterior and features such as blind spot sensor, hill start assist, and full time four wheel drive. The vehicle also has a navigation system with voice recognition and touch screen display for added convenience. This car is sure to make any driver feel safe and secure on the roads.","Wagon","0 USD","0 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"5N1DR2MN6JC666185","2137360686","2018 Nissan Pathfinder S","https://www.schmittchevrolet.com/VehicleDetails/5N1DR2MN6JC666185","","At your Wood River dealership","This vehicle is a 2018 Nissan Pathfinder S with a 3.5 liter 6 cylinder engine and sequential port fuel injection. It has driven 63,073 miles and has a magnetic black exterior with a charcoal interior. It has received a 5 out of 5 star crash test rating and features Hill Start Assist for added safety. This car is sure to turn heads on the road with its stylish exterior and powerful performance.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2C3CDZBT7MH599868","2137360687","2021 Dodge Challenger R/T","https://www.schmittchevrolet.com/VehicleDetails/2C3CDZBT7MH599868","","At your Wood River dealership","This 2021 Dodge Challenger R/T is a powerful and reliable motorcar. It has a 5.7 liter 8 cylinder engine with sequential port fuel injection, and a sinamon stick exterior that gives it a sleek and modern look. It has driven 45,007 miles and has received a crash test rating of 5 out of 5 stars. This vehicle is RWD and features Hill Start Assist for added safety and control. With its modern design and reliable performance, this car is sure to turn heads wherever it goes.","Coupe","0 USD","0 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FTBW3U82NKA57997","2137360688","2022 Ford Transit Base","https://www.schmittchevrolet.com/VehicleDetails/1FTBW3U82NKA57997","","At your Wood River dealership","This vehicle is a 2022 Ford Extended Length Cargo Van all wheel drive Transit Base, with 17,468 miles. It is powered by a 3.5 liter 6 cylinder engine and features Hill Start Assist and On Demand Four Wheel Drive. The exterior of this car is a white color and the interior is gray in color. This car is the perfect combination of style and performance, perfect for anyone looking for a reliable vehicle that can handle any terrain.","Extended Length Cargo Van AWD","0 USD","0 USD","Wood River car dealers; Extended Length Cargo Van AWDs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4RJFAG8MC591797","2137360689","2021 Jeep Grand Cherokee Laredo X","https://www.schmittchevrolet.com/VehicleDetails/1C4RJFAG8MC591797","","At your Wood River dealership","This 2021 Jeep Grand Cherokee Laredo X is a high-quality automobile that is sure to turn heads. With a low mileage of 26,817 miles, this SUV 4x4 has been well taken care of and is ready to be driven. It features a 3.6 liter 6 cylinder engine with sequential port fuel injection, providing a smooth ride and power. The exterior of this car is a velvet red pearlcoat that is sure to turn heads, while the interior boasts black leather seating and a navigation system with voice recognition for added convenience. Safety features include blind spot sensor, hill start assist, and full time four wheel drive for added protection. This vehicle has been awarded a 5 out of 5 star crash test rating, making it the perfect choice for anyone looking for a reliable automobile.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"JN8AZ08W26W541046","2137360690","2006 Nissan Murano SL","https://www.schmittchevrolet.com/VehicleDetails/JN8AZ08W26W541046","","At your Wood River dealership","This vehicle is a 2006 Nissan Murano SL SUV all wheel drive, boasting a 3.5 liter 6 cylinder engine with fuel injection and a platinum pearl metallic exterior. It has a crash test rating of 5 out of 5 stars and full time four wheel drive for maximum performance. With 158,928 miles on the clock, this car has been driven but not abused, and is ready for its next owner to enjoy. Safety features include full time four wheel drive, making this car an ideal choice for anyone looking for a reliable and safe ride.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4RJFBG1MC613363","2137360691","2021 Jeep Grand Cherokee 80th Anniversary Edition","https://www.schmittchevrolet.com/VehicleDetails/1C4RJFBG1MC613363","","At your Wood River dealership","This 2021 Jeep Grand Cherokee 4x4 SUV is a truly remarkable automobile. With low mileage of 27,062 miles, this vehicle has been driven with care and attention. It is powered by a 3.6 liter 6 cylinder engine with sequential port fuel injection, and has a granite crystal metallic clearcoat exterior. Inside, you will find a black interior with on demand four wheel drive, navigation system with voice recognition, and a blind spot sensor for added safety. This vehicle has been awarded a 5 out of 5 star crash test rating, making it one of the safest cars on the road today. With all these features, this car is sure to turn heads wherever you go!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"2GNALDEK8E6362306","2137360692","2014 Chevrolet Equinox LTZ","https://www.schmittchevrolet.com/VehicleDetails/2GNALDEK8E6362306","","At your Wood River dealership","This 2014 Chevrolet Equinox LTZ is a reliable and efficient motorcar, with a 2.4 liter 4 cylinder engine and fuel injection. It has driven 144,698 miles and has a summit white exterior with brownstone/jet black interior. It has a crash test rating of 4 out of 5 stars, making it a safe and secure option for drivers. It also features hill start assist, making it easy to drive in any terrain. This vehicle is sure to provide many years of reliable service.","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3VW6T7AU2LM008286","2137363754","2020 Volkswagen Golf GTI S","https://www.schmittchevrolet.com/VehicleDetails/3VW6T7AU2LM008286","","At your Wood River dealership","This 2020 Volkswagen Golf GTI S Hatchback is a reliable and efficient motorcar. With low mileage of 10,187 miles, it has been driven with care and has a FWD 2.0 liter 4 cylinder engine and turbocharged powertrain. The exterior of this car is gray and it has a crash test rating of 5 out of 5 stars. It also comes with features such as blind spot sensor and hill start assist, making it an ideal choice for anyone looking for a reliable and efficient motorcar.","Hatchback","0 USD","0 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3FA6P0HD4FR212542","2137363757","2015 Ford Fusion SE","https://www.schmittchevrolet.com/VehicleDetails/3FA6P0HD4FR212542","","At your Wood River dealership","This 2015 Ford Fusion SE is a reliable and efficient motorcar, perfect for any driver. With low mileage of 67,595 miles, this vehicle has been driven only a few hundred miles per year and is in excellent condition. It features a 1.5 liter 4 cylinder engine with turbocharged capabilities, providing a smooth ride and efficient performance. The car also comes with Hill Start Assist, making it easy to take off from a stop or when parking in tight spaces. The car's exterior is a classic tan color, giving it a timeless look that will never go out of style. With its crash test rating of 5 out of 5 stars and all the modern conveniences you need, this car is sure to make any driver happy.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEG6RS220807","2137269109","2024 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEG6RS220807","https://cdn.getauto.com/photos/3/156863/1c/3GNAXKEG6RS220807-1c.jpg","At your Wood River dealership","The Chevrolet Equinox LT is a 2024 Vehicle that is sure to turn heads. Boasting a stellar gray metallic exterior and jet black premium cloth seat trim interior, this Vehicle Front Wheel Drive (FWD) 1.5 liter 4 cylinder turbocharged engine car is sure to turn heads on the road. It has been crash tested to achieve a 5 out of 5 stars rating, ensuring that you and your passengers are safe on the road. With its fuel efficiency and performance, the Chevrolet Equinox LT is the perfect Vehicle for anyone looking for a reliable ride.","SUV","32490 USD","28990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1C4PJMDX7MD109709","2137277647","2021 Jeep Cherokee Limited","https://www.schmittchevrolet.com/VehicleDetails/1C4PJMDX7MD109709","","At your Wood River dealership","This 2021 Jeep Cherokee Limited SUV 4x4 is a marvel of automotive engineering. It has a low mileage of 18,674 miles and a sting-gray clearcoat exterior that looks as good as it drives. Under the hood, this vehicle is powered by a 3.2 liter 6 cylinder engine with sequential port fuel injection, and it has a black interior with on demand four wheel drive for added convenience. Safety features include blind spot sensor and hill start assist, and the car has been given a crash test rating of 4 out of 5 stars for added peace of mind. With all these features, this car is sure to turn heads wherever it goes!","SUV","0 USD","0 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G6AX5SX9K0145339","2137288802","2019 Cadillac CTS 2.0T Luxury","https://www.schmittchevrolet.com/VehicleDetails/1G6AX5SX9K0145339","https://cdn.getauto.com/photos/3/156863/1c/1G6AX5SX9K0145339-1c.jpg","At your Wood River dealership","This 2019 Cadillac CTS 2.0T Luxury Sedan all wheel drive is a vehicle that is sure to turn heads. Boasting a low mileage of 24,272 miles, this car has been well taken care of and is ready for its next owner. It features a satin steel metallic exterior and a jet black with jet black accents interior, making it both stylish and luxurious. Under the hood, this car has a 2.0 liter 4 cylinder engine with turbocharged capabilities, providing a fuel economy of 21 mpg in the city and 29 mpg on the highway. Safety features include a crash test rating of 5 out of 5 stars, as well as other features such as touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Apple Carplay ready, navigation system with voice recognition, and more. This car is sure to turn heads wherever it goes!","Sedan","29990 USD","29990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXHEV0LS650034","2137288804","2020 Chevrolet Equinox LS","https://www.schmittchevrolet.com/VehicleDetails/3GNAXHEV0LS650034","","At your Wood River dealership","This 2020 Chevrolet Equinox LS is a reliable and efficient vehicle that offers a crash test rating of 5 out of 5 stars. It has a summit white exterior and medium ash gray interior, giving it a sleek and modern look. It has a 1.5 liter 4 cylinder turbocharged engine that provides plenty of power, while also being fuel efficient. This vehicle has low mileage of 25,483 miles and comes equipped with FWD, hill start assist, and a crash test rating of 5 out of 5 stars. This car is sure to make any driver feel safe and secure on the road.","SUV","21990 USD","21990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G6DT5RK7L0117253","2137288813","2020 Cadillac CT5 Premium Luxury","https://www.schmittchevrolet.com/VehicleDetails/1G6DT5RK7L0117253","","At your Wood River dealership","This 2020 Cadillac Sedan CT5 Premium Luxury is a vehicle that is sure to turn heads. Boasting a low mileage of 37,058 miles, this all wheel drive car has a 2.0 liter 4 cylinder engine with turbocharging and a satin steel metallic exterior. Inside, you'll find a jet black with jet black accents interior that is sure to turn heads as well. With a 5 out of 5 star crash test rating, you can be sure that this car is built to last. Other features include blind spot sensor, hill start assist, and full time four wheel drive. This car is sure to turn heads and provide you with the ultimate driving experience.","Sedan","0 USD","0 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1FTSW31P83EB48411","2137296087","2003 Ford F-350 Super Duty","https://www.schmittchevrolet.com/VehicleDetails/1FTSW31P83EB48411","","At your Wood River dealership","This vehicle is a 2003 Ford F-350 Super Duty Crew Cab 4x4, boasting a 6.0 liter 8 cylinder engine with a turbo diesel and four wheel drive. This motorcar has driven 172,293 miles and is in excellent condition. It is sure to turn heads wherever it goes, and its black exterior will complement any vehicle it is paired with. This car is sure to be a reliable and comfortable ride for years to come.","Crew Cab 4X4","0 USD","0 USD","Wood River car dealers; Crew Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GC2KUEG3GZ120476","2137299230","2016 Chevrolet Silverado 2500HD Work Truck","https://www.schmittchevrolet.com/VehicleDetails/1GC2KUEG3GZ120476","","At your Wood River dealership","This 2016 Chevrolet Silverado 2500HD Work Truck is a reliable and powerful vehicle that has been meticulously maintained. With 105,599 miles, it has been driven for a long time and still has plenty of life left in it. It is powered by a 6.0 liter 8 cylinder engine with sequential fuel injection, and has a black exterior with jet black accents on the interior. This car has received a crash test rating of 4 out of 5 stars, making it one of the safest cars on the road today. Hill start assist and part time four wheel drive are also included as standard features, making this car an excellent choice for anyone looking for a reliable ride.","Double Cab 4X4","0 USD","0 USD","Wood River car dealers; Double Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LGE2XRC172084","2137304278","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LGE2XRC172084","https://cdn.getauto.com/photos/3/156863/1c/KL77LGE2XRC172084-1c.jpg","At your Wood River dealership","The Chevrolet Trax 1RS is a 2024 model car that is sure to turn heads. It is powered by a 1.2 liter 3 cylinder engine with turbocharging, and has a cayenne orange metallic exterior with jet black/gray with red accents cloth seat trim interior. This car is sure to turn heads on the road, and its powerful performance will make any journey more enjoyable. Whether you're looking for a reliable commuter or a thrilling sports car, the Chevrolet Trax 1RS is sure to meet your needs.","Wagon","24460 USD","24460 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNKBCRS4MS532379","2137307637","2021 Chevrolet Blazer LT","https://www.schmittchevrolet.com/VehicleDetails/3GNKBCRS4MS532379","","At your Wood River dealership","This 2021 Chevrolet Blazer LT is a reliable and efficient motorcar, perfect for any driver. With a low mileage of 23,739 miles, this SUV has plenty of life left in it. It features a 3.6 liter 6 cylinder engine with fuel injection, and a midnight blue metallic exterior. The interior is also sleek and modern, with a jet black leather seating surface and an impressive 5 out of 5 star crash test rating. Hill start assist is also included to make driving easier than ever before. This car is sure to turn heads wherever you go!","SUV","27990 USD","27990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1FD3DS2P0156524","2137307639","2023 Chevrolet Camaro LT","https://www.schmittchevrolet.com/VehicleDetails/1G1FD3DS2P0156524","","At your Wood River dealership","This 2023 Chevrolet Camaro 3LT is a high-quality automobile that is sure to turn heads. It has low mileage with 3,664 miles and is powered by a 3.6 liter 6 cylinder engine with fuel injection. The vehicle is RWD and features a sleek black exterior with a medium ash gray interior. Blind spot sensor technology is also included for added safety and convenience. This car is sure to turn heads wherever it goes!","Convertible","0 USD","0 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1FH3D75N0100445","2137307641","2022 Chevrolet Camaro SS","https://www.schmittchevrolet.com/VehicleDetails/1G1FH3D75N0100445","https://cdn.getauto.com/photos/3/156863/1c/1G1FH3D75N0100445-1c.jpg","At your Wood River dealership","This 2022 Chevrolet Camaro SS is a marvel of automotive engineering. Boasting a low mileage of 4,192 miles, this vehicle is sure to turn heads on the road. It is powered by a 6.2 liter 8 cylinder engine with fuel injection, and features a summit white exterior with a jet black interior. The car also boasts an impressive array of features including touch screen display, Bluetooth audio connection, blind spot sensor, Bluetooth phone connectivity, and leather-trimmed seats. With its fuel economy in city 16 mpg and highway 25 mpg, this car is sure to be a reliable and efficient mode of transportation.","Convertible","49990 USD","49990 USD","Wood River car dealers; Convertibles for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1JG6SB5L4117354","2137307644","2020 Chevrolet Sonic LT","https://www.schmittchevrolet.com/VehicleDetails/1G1JG6SB5L4117354","https://cdn.getauto.com/photos/3/156863/1c/1G1JG6SB5L4117354-1c.jpg","At your Wood River dealership","This 2020 Chevrolet Sonic LT Hatchback is a reliable and safe vehicle. It has a 1.4 liter 4 cylinder engine with sequential port fuel injection and a silver ice metallic exterior. It has 58,927 miles and a crash test rating of 5 out of 5 stars. It also features a touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This vehicle is sure to provide you with years of reliable service and comfort on the road.","Hatchback","15290 USD","15290 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G6DS5RWXP0116786","2137307646","2023 Cadillac CT5 Premium Luxury","https://www.schmittchevrolet.com/VehicleDetails/1G6DS5RWXP0116786","https://cdn.getauto.com/photos/3/156863/1c/1G6DS5RWXP0116786-1c.jpg","At your Wood River dealership","This 2023 Cadillac CT5 Premium Luxury Sedan is a marvel of automotive engineering. It has a low mileage of 4,075 miles and features a crystal white tricoat exterior with a maple sugar with jet black accents interior. Under the hood, this car has a 3.0 liter 6 cylinder engine with twin turbocharging, providing a powerful yet fuel efficient ride. The car also has a touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, Bluetooth phone connectivity, and leather-trimmed seats for added comfort. This car is truly one of a kind and will surely turn heads wherever it goes!","Sedan","47990 USD","47990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KMTG34LA8MU075658","2137307648","2021 Genesis G70 2.0T","https://www.schmittchevrolet.com/VehicleDetails/KMTG34LA8MU075658","https://cdn.getauto.com/photos/3/156863/1c/KMTG34LA8MU075658-1c.jpg","At your Wood River dealership","This vehicle is a 2021 Genesis Sedan all wheel drive G70 2.0T with low mileage of 18,941 miles. It is powered by a 2.0 liter 4 cylinder engine with turbocharging and features an adriatic blue exterior, black/gray interior, and touch screen display, Bluetooth audio connection, blind spot sensor, hill start assist, on demand four wheel drive, Apple Carplay ready, Bluetooth phone connectivity, and leather seats. This car is sure to turn heads on the road and make any journey more enjoyable.","Sedan","31990 USD","31990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNKBCRS8MS526505","2137307651","2021 Chevrolet Blazer LT","https://www.schmittchevrolet.com/VehicleDetails/3GNKBCRS8MS526505","https://cdn.getauto.com/photos/3/156863/1c/3GNKBCRS8MS526505-1c.jpg","At your Wood River dealership","This 2021 Chevrolet Blazer LT is a reliable and stylish vehicle that offers a 3.6 liter 6 cylinder engine with fuel injection and FWD capabilities. With low mileage of 17,981 miles, this car has been well taken care of and is ready for its next owner. It features a striking red exterior and jet black interior, as well as a 5 out of 5 star crash test rating. The car also comes with a variety of convenient features such as touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This car is sure to turn heads wherever it goes!","SUV","29990 USD","29990 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KMHLM4AG8PU533619","2137307664","2023 Hyundai ELANTRA SEL","https://www.schmittchevrolet.com/VehicleDetails/KMHLM4AG8PU533619","","At your Wood River dealership","This 2023 Hyundai ELANTRA SEL is a state-of-the-art motorcar, with a 2.0 liter 4 cylinder engine and sequential port fuel injection. It has an onyx black exterior and a black interior, and has been driven 10,736 miles. This vehicle has received a crash test rating of 5 out of 5 stars, and features such as blind spot sensor and hill start assist. The car also comes with a fuel efficient 2.0 liter 4 cylinder engine, making it an environmentally friendly choice for drivers. This automobile is sure to turn heads on the road!","Sedan","23990 USD","23990 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"ML32AUHJ2PH003944","2137307668","2023 Mitsubishi Mirage LE","https://www.schmittchevrolet.com/VehicleDetails/ML32AUHJ2PH003944","https://cdn.getauto.com/photos/3/156863/1c/ML32AUHJ2PH003944-1c.jpg","At your Wood River dealership","This 2023 Mitsubishi Mirage LE Hatchback is a reliable and safe vehicle. It has a 1.2 liter 3 cylinder engine with sequential port fuel injection, and has driven 12,474 miles. It has a sapphire blue metallic exterior and a black interior, with a crash test rating of 4 out of 5 stars. It also features touch screen display, Bluetooth audio connection, hill start assist, Apple Carplay ready, and Bluetooth phone connectivity. This vehicle is sure to make any journey enjoyable and safe.","Hatchback","16990 USD","16990 USD","Wood River car dealers; Hatchbacks for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCWGAFP0M1251455","2137307669","2021 Chevrolet Express 2500","https://www.schmittchevrolet.com/VehicleDetails/1GCWGAFP0M1251455","https://cdn.getauto.com/photos/3/156863/1c/1GCWGAFP0M1251455-1c.jpg","At your Wood River dealership","This 2021 Chevrolet Express 2500 is a reliable and efficient motorcar, perfect for any driver. With a low mileage of 17,183 miles, this RWD 4.3 liter 6 cylinder engine with fuel injection provides plenty of power and performance. The vehicle's summit white exterior and jet black/medium dark pewter interior give it a sleek and modern look, while the hill start assist feature provides added safety and security. Whether you're looking for a reliable mode of transportation or just some extra peace of mind, this car has it all!","Cargo Van","37990 USD","37990 USD","Wood River car dealers; Cargo Vans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LJE24RC171929","2137313815","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LJE24RC171929","https://cdn.getauto.com/photos/3/156863/1c/KL77LJE24RC171929-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Trax 2RS is a cutting-edge vehicle that is sure to turn heads. Boasting a powerful 1.2 liter 3 cylinder engine with turbocharging, this car has the power to take you where you need to go. The exterior is finished in a stunning jet black with red accents, while the interior features evotex seat trim for a luxurious feel. With its stylish design and cutting-edge technology, this car is sure to turn heads wherever it goes.","Wagon","26685 USD","26685 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"3GNAXKEG8RL292800","2137313816","2024 Chevrolet Equinox LT","https://www.schmittchevrolet.com/VehicleDetails/3GNAXKEG8RL292800","https://cdn.getauto.com/photos/3/156863/1c/3GNAXKEG8RL292800-1c.jpg","At your Wood River dealership","The Chevrolet Equinox LT is a 2024 Vehicle with a FWD, 1.5 liter 4 cylinder engine, turbocharged, and a lakeshore blue metallic exterior. It has a jet black, premium cloth seat trim interior, and a crash test rating of 5 out of 5 stars. This vehicle is sure to provide you with a safe and reliable ride, perfect for any journey you take.","SUV","34135 USD","32635 USD","Wood River car dealers; SUVs for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"KL77LJE28RC177314","2137313818","2024 Chevrolet Trax RS","https://www.schmittchevrolet.com/VehicleDetails/KL77LJE28RC177314","https://cdn.getauto.com/photos/3/156863/1c/KL77LJE28RC177314-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Trax 2RS is a powerful and efficient vehicle, perfect for any driver. It features a 1.2 liter 3 cylinder engine with turbocharging, and a Front Wheel Drive system that provides superior traction and control. The car's striking crimson metallic exterior and jet black with red accents interior make it an eye-catching sight, while the 1.5 liter 4 cylinder engine provides plenty of power for any journey. With its advanced technology and sleek design, the 2024 Chevrolet Trax 2RS is sure to turn heads wherever it goes.","Wagon","25790 USD","25790 USD","Wood River car dealers; Wagons for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"JNKCV54E77M903135","2137313820","2007 INFINITI G35 Base","https://www.schmittchevrolet.com/VehicleDetails/JNKCV54E77M903135","","At your Wood River dealership","This 2007 INFINITI G35 Coupe is a reliable and stylish vehicle that has been well-maintained. It has a 3.5 liter 6 cylinder engine with fuel injection and RWD, and has driven 100,167 miles. The vehicle's exterior is a lakeshore slate metallic color, while the interior is finished in a wheat color. This vehicle is sure to turn heads wherever it goes!","Coupe","0 USD","0 USD","Wood River car dealers; Coupes for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1GCPTDEK1R1144610","2137320829","2024 Chevrolet Colorado Z71","https://www.schmittchevrolet.com/VehicleDetails/1GCPTDEK1R1144610","https://cdn.getauto.com/photos/3/156863/1c/1GCPTDEK1R1144610-1c.jpg","At your Wood River dealership","This 2024 Chevrolet Crew Cab 4x4 Colorado Z71 is a state-of-the-art motorcar. It has a 2.7 liter 4 cylinder engine with a turbocharged system, and it has been outfitted with a radiant red tintcoat exterior and jet black/adrenaline red perforated leather-appoi interior. This vehicle has received a crash test rating of 4 out of 5 stars, making it one of the safest cars on the road today. With its powerful performance and luxurious features, this car is sure to turn heads wherever it goes.","Crew Cab 4X4","47100 USD","47100 USD","Wood River car dealers; Crew Cab 4X4s for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
"1G1ZG5ST4RF192372","2137320830","2024 Chevrolet Malibu RS","https://www.schmittchevrolet.com/VehicleDetails/1G1ZG5ST4RF192372","https://cdn.getauto.com/photos/3/156863/1c/1G1ZG5ST4RF192372-1c.jpg","At your Wood River dealership","The 2024 Chevrolet Malibu RS is a state-of-the-art motorcar that has been designed to provide its drivers with the utmost in safety and comfort. This vehicle features a powerful 1.5 liter 4 cylinder engine with a turbocharged system, and is equipped with FWD technology for optimal performance on any terrain. The mineral gray metallic exterior and jet black premium cloth seat trim interior give this car an elegant yet modern look, while the crash test rating of 5 out of 5 stars ensures that it will provide superior protection for its passengers. With its advanced features and impressive safety rating, the 2024 Chevrolet Malibu RS is sure to be a popular choice among car buyers looking for a reliable and stylish motorcar.","Sedan","27345 USD","24845 USD","Wood River car dealers; Sedans for sale","1870 E Edwardsville Road, Wood River, IL 62095","","",""
